Month,Day,Year,SALEM_WIND,SALEM_TEMP,LOSANGELES_WIND,LOSANGELES_TEMP,BOISE_WIND,BOISE_TEMP,SF_WIND,SF_TEMP,SEATTLE_WIND,SEATTLE_TEMP
8,26,1978,,16.65,,20.3,,16.35,,21.4,,17.5
8,27,1978,,19.2,,20.8,,16.15,,22.8,,16.95
8,28,1978,,20.85,,23.05,,18.35,,21.65,,20.25
8,29,1978,,22.2,,21.95,,19.7,,21.65,,20.55
8,30,1978,,21.1,,22.5,,24.2,,22.8,,18.85
8,31,1978,,18.6,,21.35,,21.35,,22.8,,17.25
9,1,1978,,20.8,,21.4,,21.95,,22.8,,16.95
9,2,1978,,21.95,,20.55,,25.85,,23.1,,18.05
9,3,1978,,16.65,,22.5,,24.45,,24.7,,15.25
9,4,1978,,15.25,,25.55,,25.55,,25.25,,15
9,5,1978,,16.35,,22.8,,21.7,,23.35,,14.45
9,6,1978,,15.55,,20.3,,15.8,,21.95,,15.55
9,7,1978,,14.45,,20,,11.65,,21.1,,15
9,8,1978,,14.45,,20,,12.5,,20.3,,15
9,9,1978,,16.7,,20.55,,18.6,,20.55,,16.1
9,10,1978,,15.55,,20,,13.6,,21.95,,15.55
9,11,1978,,15.25,,20.85,,12.75,,21.95,,16.4
9,12,1978,,14.7,,21.4,,10,,20.55,,15.3
9,13,1978,,15,,20.55,,14.15,,20.8,,13.35
9,14,1978,,17.5,,20,,15.8,,20.25,,15.55
9,15,1978,,15,,19.2,,15.3,,19.75,,15.55
9,16,1978,,12.8,,20.55,,11.7,,20.8,,12.2
9,17,1978,,11.7,,20,,7.5,,21.1,,10.8
9,18,1978,,13.05,,19.45,,7.75,,20.55,,11.95
9,19,1978,,12.25,,22.75,,8.05,,21.7,,13.05
9,20,1978,,14.7,,24.2,,12.5,,22.8,,12.75
9,21,1978,,16.4,,24.75,,14.45,,22.8,,13.9
9,22,1978,,16.4,,24.7,,17.8,,24.15,,13.65
9,23,1978,,19.75,,28.9,,16.95,,27.8,,15
9,24,1978,,18.1,,31.95,,21.1,,29.7,,14.75
9,25,1978,,18.6,,31.95,,20.55,,30.8,,16.7
9,26,1978,,18.35,,28.6,,21.95,,28.35,,15.55
9,27,1978,,16.1,,25.85,,19.45,,25.85,,16.65
9,28,1978,,17.2,,25.3,,15.8,,25.25,,14.75
9,29,1978,,16.4,,24.75,,14.75,,25.55,,17.25
9,30,1978,,16.15,,24.45,,19.15,,23.35,,14.7
10,1,1978,,12.2,,22.2,,12.5,,23.35,,13.85
10,2,1978,,14.15,,21.9,,11.15,,21.4,,14.15
10,3,1978,,14.15,,21.1,,12.75,,21.65,,13.3
10,4,1978,,16.65,,20.55,,13.85,,21.95,,13.6
10,5,1978,,17.25,,20.8,,14.4,,21.65,,15.55
10,6,1978,,14.15,,21.1,,16.95,,21.65,,14.15
10,7,1978,,13.6,,21.9,,15.8,,21.9,,15
10,8,1978,,16.35,,21.7,,16.95,,21.65,,17.75
10,9,1978,,15,,21.4,,16.4,,22.75,,15
10,10,1978,,18.05,,21.4,,14.75,,22.5,,13.35
10,11,1978,,14.2,,21.7,,13.9,,22.2,,13.3
10,12,1978,,13.35,,20.6,,8.9,,21.1,,11.65
10,13,1978,,15.85,,20.25,,10.25,,21.35,,13.05
10,14,1978,,14.7,,20.25,,14.4,,23.6,,15.55
10,15,1978,,12.8,,19.45,,14.75,,20.25,,13.6
10,16,1978,,17.25,,19.75,,15.25,,20,,14.45
10,17,1978,,15.3,,20.85,,12.75,,20,,14.45
10,18,1978,,15.8,,19.45,,13.6,,20,,14.15
10,19,1978,,13.6,,19.4,,16.65,,20.85,,12.5
10,20,1978,,12.25,,21.1,,16.1,,22.5,,11.95
10,21,1978,,7.5,,18.9,,10,,20.85,,10.3
10,22,1978,,8.85,,19.75,,5,,20.55,,11.4
10,23,1978,,10,,22.8,,9.45,,23.35,,13.35
10,24,1978,,8.1,,20.55,,10,,21.4,,10.25
10,25,1978,,8.3,,19.15,,5.3,,20.55,,9.7
10,26,1978,,6.95,,18.35,,7.25,,20,,7.8
10,27,1978,,7.5,,18.65,,9.7,,19.75,,10.3
10,28,1978,,8.35,,18.65,,10.55,,20.3,,9.15
10,29,1978,,6.15,,18.1,,4.75,,18.6,,8.05
10,30,1978,,5.85,,17.5,,1.4,,19.7,,6.95
10,31,1978,,6.95,,16.1,,3.35,,18.9,,6.15
11,1,1978,,5.55,,16.35,,7.8,,17.5,,8.6
11,2,1978,,7.25,,15.6,,10.25,,17.5,,8.65
11,3,1978,,13.9,,17.5,,10.25,,18.05,,10.3
11,4,1978,,6.65,,19.7,,8.05,,20,,8.05
11,5,1978,,4.75,,18.65,,0.55,,19.15,,6.1
11,6,1978,,5.55,,17.5,,3.9,,19.45,,8.85
11,7,1978,,10,,18.35,,4.15,,19.15,,12.8
11,8,1978,,6.35,,16.95,,6.35,,18.6,,7.75
11,9,1978,,3.3,,18.35,,0.85,,18.65,,4.7
11,10,1978,,1.1,,15.55,,-5.8,,17.5,,3.9
11,11,1978,,0.55,,10.55,,-5,,14.15,,2.5
11,12,1978,,-1.4,,10.55,,-3.05,,14.45,,1.15
11,13,1978,,-1.1,,11.1,,-4.7,,14.45,,1.95
11,14,1978,,-1.1,,12.75,,-3.6,,14.75,,2.5
11,15,1978,,-0.3,,13.3,,-1.1,,14.15,,2.5
11,16,1978,,9.2,,13.85,,1.1,,14.7,,7.8
11,17,1978,,6.95,,14.75,,0.85,,14.7,,7.8
11,18,1978,,4.15,,15.55,,3.05,,16.7,,3.9
11,19,1978,,4.15,,14.15,,9.75,,15.8,,0.55
11,20,1978,,0.55,,14.75,,7.2,,16.35,,1.1
11,21,1978,,1.65,,13.9,,3.3,,16.65,,1.4
11,22,1978,,-0.3,,12.8,,5.25,,16.4,,-0.3
11,23,1978,,0,,14.45,,3.05,,17.2,,2.5
11,24,1978,,-1.4,,16.1,,0.55,,15.3,,5.25
11,25,1978,,1.4,,14.45,,1.65,,16.35,,5
11,26,1978,,1.4,,13.9,,0,,15.8,,3.9
11,27,1978,,4.15,,14.15,,-1.65,,15,,2.5
11,28,1978,,8.9,,14.2,,3.65,,14.45,,6.95
11,29,1978,,11.65,,14.4,,5.55,,15,,7.25
11,30,1978,,8.9,,15.55,,6.1,,15.85,,7.5
12,1,1978,,8.05,,14.7,,4.45,,15,,6.15
12,2,1978,,6.95,,15,,1.7,,15.25,,6.1
12,3,1978,,7.8,,12.75,,-0.85,,13.85,,8.35
12,4,1978,,5.85,,13.05,,7.5,,13.85,,4.75
12,5,1978,,2.5,,12.2,,-0.8,,13.35,,3.35
12,6,1978,,-1.9,,9.45,,-2.2,,9.45,,1.95
12,7,1978,,-2.5,,7.5,,-7.2,,8.05,,0.55
12,8,1978,,-0.85,,6.15,,-6.4,,7.2,,2.2
12,9,1978,,5,,10,,-3.05,,8.85,,5
12,10,1978,,6.4,,14.7,,-1.1,,14.2,,7.5
12,11,1978,,5.3,,18.05,,4.15,,16.95,,5.85
12,12,1978,,-0.3,,15.55,,-5,,15,,3.05
12,13,1978,,0.3,,16.9,,-5.85,,15.25,,1.95
12,14,1978,,5.3,,17.2,,-6.1,,15,,6.4
12,15,1978,,2.25,,14.15,,-5.55,,13.6,,4.15
12,16,1978,,1.7,,13.35,,-2.5,,12.75,,4.15
12,17,1978,,2.75,,12.5,,1.7,,14.45,,5.55
12,18,1978,,0.25,,10.55,,-1.95,,14.45,,4.2
12,19,1978,,-1.7,,9.7,,-6.1,,11.65,,0.55
12,20,1978,,1.65,,10.55,,-3.05,,11.65,,3.9
12,21,1978,,6.1,,11.65,,1.65,,11.15,,6.1
12,22,1978,,6.1,,12.5,,2.25,,11.95,,6.1
12,23,1978,,9.15,,11.1,,1.95,,12.25,,7.5
12,24,1978,,4.7,,10.6,,4.15,,13.05,,5.85
12,25,1978,,-1.95,,10.3,,-2.2,,12.2,,2.2
12,26,1978,,-2.8,,11.65,,-2.2,,11.65,,3.05
12,27,1978,,-1.15,,11.65,,-1.4,,11.95,,1.15
12,28,1978,,-5.3,,11.95,,-8.05,,15,,-3.9
12,29,1978,,-5.85,,13.85,,-13.05,,15,,-5.25
12,30,1978,,-7.5,,12.5,,-13.9,,13.05,,-7.5
12,31,1978,,-9.15,,11.4,,-17.25,,13.05,,-6.95
1,1,1979,,-8.9,,12.8,,-16.65,,13.05,,-3.9
1,2,1979,,-6.1,,12.75,,-11.4,,13.35,,-0.55
1,3,1979,,-3.6,,15,,-9.7,,15.3,,-0.3
1,4,1979,,-1.4,,14.45,,-10,,14.15,,2.2
1,5,1979,,-3.05,,12.2,,-8.9,,16.4,,1.65
1,6,1979,,-3.85,,15,,-15.85,,16.1,,3.05
1,7,1979,,-4.2,,14.15,,-15.8,,15.55,,4.45
1,8,1979,,-2.5,,13.05,,-15.3,,14.75,,5
1,9,1979,,-0.85,,13.9,,-8.35,,14.2,,3.9
1,10,1979,,0.8,,13.05,,-2.5,,14.15,,4.7
1,11,1979,,1.95,,13.3,,1.95,,13.9,,5.8
1,12,1979,,5,,16.35,,-0.55,,16.1,,5.55
1,13,1979,,1.1,,14.45,,-0.55,,15.55,,5.25
1,14,1979,,1.9,,12.5,,-0.85,,15.25,,4.75
1,15,1979,,0.3,,11.65,,-0.8,,15,,3.9
1,16,1979,,1.95,,14.45,,-5,,16.95,,4.15
1,17,1979,,0.55,,14.75,,-6.7,,15.25,,5.55
1,18,1979,,-1.4,,10.8,,-9.4,,13.9,,3.6
1,19,1979,,5,,9.75,,-10,,12.5,,5.55
1,20,1979,,9.45,,11.95,,-3.05,,12.5,,8.9
1,21,1979,,2.75,,14.15,,-2.5,,13.65,,3.9
1,22,1979,,0,,12.2,,-9.2,,13.65,,2.5
1,23,1979,,-0.3,,12.5,,-9.15,,13.6,,4.45
1,24,1979,,3.35,,15.25,,-8.6,,13.9,,3.35
1,25,1979,,-0.3,,11.1,,-10.85,,13.05,,3.05
1,26,1979,,-1.95,,11.95,,-13.6,,11.65,,1.95
1,27,1979,,3.05,,10,,-10.85,,10.6,,3.35
1,28,1979,,-0.85,,9.15,,-9.15,,9.7,,1.1
1,29,1979,,-3.85,,6.4,,-15.8,,8.85,,1.4
1,30,1979,,-3.05,,8.35,,-16.65,,11.35,,1.1
1,31,1979,,-4.7,,10.85,,-16.35,,13.6,,0.55
2,1,1979,,-4.7,,10.8,,-15,,12.2,,0.25
2,2,1979,,-4.7,,8.05,,-15.25,,11.9,,-0.55
2,3,1979,,2.2,,11.65,,-11.1,,12.75,,3.05
2,4,1979,,6.95,,10,,-6.1,,11.4,,6.35
2,5,1979,,8.05,,13.35,,-3.3,,12.2,,7.8
2,6,1979,,8.6,,13.3,,-0.85,,12.2,,8.6
2,7,1979,,7.8,,13.05,,1.15,,13.9,,6.65
2,8,1979,,9.45,,11.1,,1.1,,12.2,,7.2
2,9,1979,,9.75,,11.65,,3.05,,13.35,,7.75
2,10,1979,,8.9,,11.95,,3.6,,13.6,,6.1
2,11,1979,,9.45,,13.05,,6.35,,15.25,,8.65
2,12,1979,,10.55,,13.6,,7.5,,15,,9.45
2,13,1979,,8.05,,11.95,,8.65,,15.3,,7.25
2,14,1979,,2.75,,12.5,,3.05,,14.7,,2.5
2,15,1979,,3.05,,11.95,,3.3,,12.5,,4.45
2,16,1979,,2.8,,11.95,,3.35,,15,,4.75
2,17,1979,,8.9,,12.5,,4.75,,14.45,,6.7
2,18,1979,,6.4,,12.8,,5,,14.15,,6.1
2,19,1979,,5.85,,13.35,,3.35,,13.9,,4.75
2,20,1979,,2.2,,12.5,,3.3,,14.7,,4.45
2,21,1979,,5.3,,13.65,,3.6,,14.7,,3.65
2,22,1979,,5,,11.1,,1.95,,14.75,,5.3
2,23,1979,,6.35,,11.4,,2.8,,14.45,,4.15
2,24,1979,,7.2,,14.45,,3.85,,14.7,,6.95
2,25,1979,,10,,15,,7.25,,15.3,,10.8
2,26,1979,,8.05,,12.5,,2.8,,14.45,,6.65
2,27,1979,,5.85,,12.5,,3.05,,14.7,,5.8
2,28,1979,,5.55,,13.3,,3.9,,13.6,,3.9
3,1,1979,,5.3,,12.2,,2.2,,13.05,,4.45
3,2,1979,,6.95,,10,,0.3,,12.2,,6.65
3,3,1979,,10.55,,11.4,,1.4,,13.05,,8.05
3,4,1979,,13.65,,13.35,,4.45,,15.25,,11.1
3,5,1979,,14.2,,17.25,,4.45,,17.8,,12.25
3,6,1979,,15.3,,20.3,,9.45,,21.1,,13.6
3,7,1979,,8.35,,20.85,,7.25,,21.1,,9.45
3,8,1979,,8.1,,15.85,,3.3,,16.65,,8.05
3,9,1979,,12.5,,14.45,,2.5,,16.4,,10.55
3,10,1979,,9.7,,16.1,,6.9,,16.65,,11.65
3,11,1979,,8.05,,14.2,,6.4,,16.7,,9.75
3,12,1979,,8.6,,14.7,,8.35,,17.25,,10.3
3,13,1979,,11.1,,14.75,,6.65,,16.95,,12.75
3,14,1979,,9.7,,15,,8.6,,16.1,,10.55
3,15,1979,,8.65,,13.6,,10,,16.4,,8.35
3,16,1979,,7.5,,12.2,,6.1,,14.75,,8.3
3,17,1979,,8.6,,11.65,,5.25,,13.9,,9.2
3,18,1979,,8.35,,13.35,,5.55,,13.6,,10.3
3,19,1979,,10.25,,11.65,,7.25,,13.35,,9.45
3,20,1979,,11.95,,12.75,,7.5,,13.05,,10.25
3,21,1979,,8.9,,12.25,,8.3,,14.45,,9.45
3,22,1979,,9.15,,14.45,,6.95,,16.1,,11.95
3,23,1979,,10,,12.75,,7.25,,14.15,,12.8
3,24,1979,,11.1,,14.45,,9.7,,15.85,,11.4
3,25,1979,,6.4,,14.15,,6.65,,15.85,,7.5
3,26,1979,,9.45,,15.55,,9.7,,16.95,,8.85
3,27,1979,,8.9,,15.55,,9.15,,15.55,,8.6
3,28,1979,,7.5,,13.6,,9.7,,15.3,,9.45
3,29,1979,,7.8,,12.5,,6.4,,14.75,,8.05
3,30,1979,,8.05,,13.35,,3.05,,14.45,,8.05
3,31,1979,,8.3,,14.45,,2.25,,15.85,,7.2
4,1,1979,,8.9,,15.55,,1.95,,16.4,,6.1
4,2,1979,,8.6,,14.45,,3.6,,16.4,,7.75
4,3,1979,,6.95,,15.55,,2.5,,18.05,,7.2
4,4,1979,,11.1,,17.5,,7.75,,18.85,,10
4,5,1979,,11.4,,16.4,,12.5,,18.6,,11.95
4,6,1979,,10.25,,14.7,,10.55,,17.25,,9.45
4,7,1979,,11.1,,15.25,,8.6,,17.5,,9.45
4,8,1979,,7.5,,15.25,,11.1,,17.5,,9.45
4,9,1979,,8.35,,15.3,,5.85,,15.55,,8.05
4,10,1979,,6.95,,16.4,,4.7,,16.9,,7.5
4,11,1979,,8.6,,16.1,,4.7,,16.35,,9.45
4,12,1979,,10.55,,16.7,,5,,18.05,,8.9
4,13,1979,,9.15,,17.75,,9.15,,18.9,,8.3
4,14,1979,,7.5,,17.5,,9.45,,17.8,,7.8
4,15,1979,,9.75,,15.8,,13.05,,18.1,,8.65
4,16,1979,,11.15,,15.25,,16.35,,17.8,,7.2
4,17,1979,,7.75,,13.9,,10,,16.35,,8.05
4,18,1979,,6.1,,13.35,,5.3,,16.35,,8.6
4,19,1979,,7.2,,14.15,,5.25,,15.85,,8.6
4,20,1979,,9.75,,14.45,,10,,17.75,,10.55
4,21,1979,,12.25,,15.3,,11.4,,17.5,,11.7
4,22,1979,,10.25,,13.85,,14.15,,16.7,,13.35
4,23,1979,,11.1,,14.45,,9.45,,17.2,,13.85
4,24,1979,,11.95,,15.3,,8.05,,16.95,,11.95
4,25,1979,,12.2,,17.5,,10,,18.3,,13.1
4,26,1979,,14.45,,18.05,,11.35,,19.15,,15.8
4,27,1979,,13.9,,15.55,,12.2,,18.6,,15.55
4,28,1979,,15.85,,15.55,,14.7,,17.2,,15.85
4,29,1979,,13.9,,16.4,,13.9,,17.8,,15.25
4,30,1979,,12.8,,16.1,,14.7,,17.5,,13.9
5,1,1979,,13.35,,15.55,,15.85,,17.8,,11.95
5,2,1979,,14.15,,15.55,,13.9,,16.65,,13.3
5,3,1979,,13.05,,15.8,,13.05,,18.6,,13.6
5,4,1979,,12.5,,15.55,,18.6,,18.1,,12.5
5,5,1979,,12.2,,15.55,,12.25,,17.8,,11.7
5,6,1979,,11.1,,15.8,,8.6,,18.05,,11.1
5,7,1979,,10.8,,15.55,,6.95,,17.5,,11.1
5,8,1979,,10.8,,15,,5.55,,16.65,,11.95
5,9,1979,,10.8,,15.55,,10,,16.1,,12.25
5,10,1979,,10,,15.6,,9.45,,17.5,,11.15
5,11,1979,,12.2,,19.45,,10.8,,20.8,,13.3
5,12,1979,,13.9,,23.35,,14.15,,23.6,,13.05
5,13,1979,,14.15,,26.4,,14.45,,26.1,,14.7
5,14,1979,,16.1,,18.35,,18.6,,20.55,,15.25
5,15,1979,,15,,16.4,,20.85,,17.5,,15.55
5,16,1979,,14.45,,16.1,,16.4,,17.5,,14.75
5,17,1979,,14.7,,16.4,,13.05,,17.5,,13.6
5,18,1979,,15.55,,16.1,,13.6,,18.05,,15.6
5,19,1979,,15,,16.1,,13.85,,16.95,,14.2
5,20,1979,,16.7,,16.65,,15.55,,17.5,,15.85
5,21,1979,,18.05,,17.8,,18.6,,19.45,,16.1
5,22,1979,,13.9,,18.3,,21.4,,19.45,,15.85
5,23,1979,,17.75,,19.45,,21.95,,19.45,,16.15
5,24,1979,,16.65,,19.15,,17.8,,18.05,,16.95
5,25,1979,,17.8,,19.15,,17.5,,18.65,,19.15
5,26,1979,,13.6,,18.9,,21.65,,18.9,,14.15
5,27,1979,,10.85,,17.75,,15.3,,18.6,,11.4
5,28,1979,,8.9,,19.15,,10.3,,18.6,,11.4
5,29,1979,,10.25,,18.35,,9.7,,18.05,,13.05
5,30,1979,,14.45,,18.05,,11.15,,19.2,,15
5,31,1979,,17.5,,17.25,,13.05,,18.05,,18.05
6,1,1979,,20.25,,18.35,,15.55,,19.15,,20.25
6,2,1979,,21.65,,19.2,,18.05,,17.75,,22.2
6,3,1979,,20.55,,17.8,,21.1,,18.9,,20.55
6,4,1979,,18.9,,19.45,,20.6,,17.8,,16.95
6,5,1979,,16.4,,20.55,,19.45,,17.8,,16.7
6,6,1979,,12.5,,18.05,,13.9,,17.25,,13.35
6,7,1979,,12.25,,18.35,,12.8,,18.65,,14.45
6,8,1979,,15.3,,19.7,,13.05,,20.3,,17.2
6,9,1979,,18.3,,23.35,,18.3,,23.9,,18.65
6,10,1979,,18.35,,29.15,,24.75,,28.6,,19.7
6,11,1979,,16.65,,28.6,,23.9,,28.65,,16.95
6,12,1979,,14.15,,24.2,,24.7,,27.2,,15.25
6,13,1979,,13.9,,24.75,,21.35,,26.65,,14.75
6,14,1979,,13.35,,21.4,,16.65,,22.2,,15.3
6,15,1979,,12.5,,20.55,,16.1,,21.65,,15.85
6,16,1979,,13.35,,19.45,,17.25,,19.45,,15.6
6,17,1979,,12.5,,18.9,,10,,17.8,,13.35
6,18,1979,,16.15,,18.6,,11.95,,18.35,,15
6,19,1979,,16.15,,19.4,,15.55,,20,,15
6,20,1979,,15.85,,18.9,,18.35,,19.75,,15
6,21,1979,,15.55,,18.9,,19.45,,19.7,,17.2
6,22,1979,,14.45,,18.9,,18.6,,20.55,,15.55
6,23,1979,,16.95,,19.15,,20.85,,20.3,,18.35
6,24,1979,,21.7,,19.75,,24.7,,20.55,,19.2
6,25,1979,,20.25,,18.9,,24.7,,20.3,,20
6,26,1979,,20,,20.3,,24.4,,23.05,,20
6,27,1979,,17.75,,22.2,,21.4,,23.3,,16.95
6,28,1979,,18.65,,21.1,,25.55,,22.2,,17.5
6,29,1979,,16.1,,20.85,,27.2,,22.5,,15.55
6,30,1979,,15.25,,21.15,,18.35,,23.05,,15.8
7,1,1979,,15.85,,19.45,,18.6,,20,,12.2
7,2,1979,,15.55,,18.35,,15.55,,20,,14.45
7,3,1979,,16.4,,18.65,,19.7,,20.3,,18.1
7,4,1979,,18.9,,18.05,,21.65,,20.8,,18.6
7,5,1979,,19.75,,18.9,,25.25,,20.8,,20
7,6,1979,,18.05,,19.15,,22.5,,21.1,,18.35
7,7,1979,,17.75,,20.6,,21.4,,22.2,,18.9
7,8,1979,,20.3,,21.95,,23.9,,23.05,,21.1
7,9,1979,,20.3,,20.55,,26.15,,22.5,,21.15
7,10,1979,,17.25,,20.6,,23.05,,22.2,,17.75
7,11,1979,,16.7,,20.8,,20.3,,21.65,,17.2
7,12,1979,,15.8,,20.85,,19.45,,20,,17.8
7,13,1979,,18.05,,21.4,,18.9,,20.55,,17.25
7,14,1979,,18.9,,21.4,,20,,22.25,,18.1
7,15,1979,,25.55,,20,,20.8,,22.8,,22.8
7,16,1979,,25.55,,18.9,,24.45,,22.8,,26.95
7,17,1979,,25.85,,20,,27.8,,24.2,,26.15
7,18,1979,,25.8,,20.3,,28.3,,23.05,,23.85
7,19,1979,,24.45,,21.95,,27.25,,22.5,,22.5
7,20,1979,,22.8,,22.2,,28.3,,22.5,,21.65
7,21,1979,,19.75,,21.4,,26.65,,23.65,,18.3
7,22,1979,,18.3,,20.55,,25.8,,22.8,,19.45
7,23,1979,,19.75,,20.55,,24.2,,23.65,,18.05
7,24,1979,,19.75,,20.8,,24.15,,22.8,,18.9
7,25,1979,,19.7,,20.25,,24.7,,22.5,,19.75
7,26,1979,,20.55,,19.2,,26.1,,22.5,,20.85
7,27,1979,,19.45,,19.45,,27.25,,22.2,,17.5
7,28,1979,,17.8,,20,,24.75,,22.2,,17.25
7,29,1979,,17.75,,20,,20.55,,21.1,,18.9
7,30,1979,,21.95,,21.1,,22.75,,21.65,,21.65
7,31,1979,,23.85,,19.45,,24.45,,24.2,,24.2
8,1,1979,,21.1,,19.75,,24.45,,23.9,,18.9
8,2,1979,,19.45,,20.55,,21.35,,22.8,,18.35
8,3,1979,,18.9,,20.3,,22.75,,21.95,,18.05
8,4,1979,,16.65,,19.45,,25.8,,22.5,,18.35
8,5,1979,,16.95,,22.5,,22.75,,23.05,,16.4
8,6,1979,,17.75,,24.7,,21.35,,26.4,,18.05
8,7,1979,,18.6,,22.8,,23.6,,25.55,,18.6
8,8,1979,,18.6,,23.6,,24.45,,25.55,,18.1
8,9,1979,,19.15,,23.05,,24.15,,25,,19.45
8,10,1979,,20.3,,20.8,,26.65,,23.35,,19.15
8,11,1979,,18.9,,20.55,,26.35,,23.05,,18.35
8,12,1979,,19.15,,20.55,,24.4,,21.1,,18.9
8,13,1979,,15,,20.85,,20,,22.2,,16.15
8,14,1979,,17.5,,20.55,,20.55,,22.8,,15.3
8,15,1979,,19.45,,20.55,,21.1,,23.1,,18.6
8,16,1979,,20,,21.95,,21.9,,22.5,,19.15
8,17,1979,,19.45,,21.95,,20.8,,23.05,,19.7
8,18,1979,,16.15,,21.35,,22.25,,23.35,,16.1
8,19,1979,,16.4,,21.4,,21.65,,20.8,,16.1
8,20,1979,,17.5,,20.8,,20.55,,23.1,,18.3
8,21,1979,,20.25,,21.15,,21.1,,23.6,,16.65
8,22,1979,,19.7,,21.7,,22.75,,23.85,,17.2
8,23,1979,,18.6,,22.2,,21.4,,24.45,,17.5
8,24,1979,,18.9,,23.6,,18.05,,23.3,,17.75
8,25,1979,,19.2,,23.05,,20.3,,23.9,,18.9
8,26,1979,,20,,22.8,,19.45,,23.65,,17.2
8,27,1979,,18.05,,21.95,,20.55,,21.65,,15.85
8,28,1979,,19.45,,21.65,,18.6,,22.5,,18.05
8,29,1979,,20,,21.1,,18.35,,23.65,,15.8
8,30,1979,,18.35,,21.65,,17.2,,23.05,,16.4
8,31,1979,,20,,21.95,,19.15,,22.5,,18.6
9,1,1979,,18.35,,21.95,,22.75,,22.8,,17.8
9,2,1979,,15.8,,21.95,,22.2,,23.65,,16.4
9,3,1979,,18.05,,22.8,,19.7,,23.05,,16.1
9,4,1979,,18.6,,21.95,,17.5,,23.65,,16.1
9,5,1979,,15,,22.2,,20.6,,22.5,,15.85
9,6,1979,,16.4,,22.2,,21.65,,22.2,,16.95
9,7,1979,,19.15,,21.65,,24.45,,23.35,,20.3
9,8,1979,,17.8,,22.5,,24.45,,24.15,,16.95
9,9,1979,,17.5,,27.8,,16.65,,22.8,,15.85
9,10,1979,,15.55,,23.9,,15.25,,25.3,,14.7
9,11,1979,,18.05,,24.4,,15.3,,25.25,,16.1
9,12,1979,,19.15,,21.9,,15.25,,25,,18.35
9,13,1979,,21.35,,24.15,,17.5,,25.25,,21.65
9,14,1979,,21.1,,26.65,,21.7,,26.95,,23.05
9,15,1979,,16.1,,29.15,,20.55,,29.75,,17.5
9,16,1979,,19.45,,28.65,,20,,28.6,,18.6
9,17,1979,,18.35,,28.35,,19.75,,28.6,,18.05
9,18,1979,,19.45,,25.85,,23.35,,27.5,,18.6
9,19,1979,,17.5,,26.1,,20.55,,27.5,,16.9
9,20,1979,,16.95,,23.85,,22.5,,24.7,,16.9
9,21,1979,,16.35,,21.95,,22.2,,24.2,,17.2
9,22,1979,,15,,21.4,,20.25,,25.3,,15.6
9,23,1979,,14.2,,23.05,,19.15,,24.15,,14.4
9,24,1979,,17.75,,20.55,,17.25,,24.45,,16.65
9,25,1979,,16.15,,21.65,,18.9,,23.65,,16.1
9,26,1979,,15.55,,21.7,,17.25,,23.3,,17.2
9,27,1979,,14.15,,20.25,,18.3,,23.1,,15.55
9,28,1979,,14.15,,19.45,,18.35,,22.75,,14.45
9,29,1979,,15,,19.75,,18.3,,22.5,,13.9
9,30,1979,,16.65,,18.9,,16.95,,21.65,,16.15
10,1,1979,,15,,19.45,,16.95,,21.1,,15.55
10,2,1979,,18.6,,20.3,,16.95,,22.2,,15.3
10,3,1979,,18.05,,21.4,,12.75,,23.05,,16.65
10,4,1979,,15.8,,21.65,,16.4,,23.05,,15.25
10,5,1979,,16.1,,21.35,,17.5,,22.25,,15
10,6,1979,,12.5,,20,,18.3,,22.5,,14.7
10,7,1979,,15.55,,19.75,,19.75,,21.65,,12.25
10,8,1979,,15.55,,18.6,,18.05,,21.7,,13.1
10,9,1979,,16.95,,18.9,,13.9,,21.4,,16.65
10,10,1979,,14.45,,18.65,,15,,20.55,,15.55
10,11,1979,,13.05,,18.65,,15.3,,21.65,,10.55
10,12,1979,,11.1,,19.15,,16.65,,20.8,,9.7
10,13,1979,,11.95,,21.1,,16.7,,20.85,,10.8
10,14,1979,,14.2,,20.85,,15.55,,22.5,,12.75
10,15,1979,,14.75,,19.45,,11.7,,21.35,,14.2
10,16,1979,,11.1,,18.6,,13.05,,21.1,,12.5
10,17,1979,,8.05,,19.15,,10.55,,21.65,,11.7
10,18,1979,,9.45,,20,,9.75,,21.1,,9.7
10,19,1979,,9.45,,18.65,,10.3,,20.55,,10
10,20,1979,,5.8,,17.8,,7.8,,18.35,,9.7
10,21,1979,,10,,16.95,,8.65,,18.9,,9.7
10,22,1979,,10.85,,18.05,,9.45,,18.9,,11.65
10,23,1979,,14.15,,19.45,,10.3,,18.6,,13.05
10,24,1979,,14.45,,17.5,,13.35,,18.6,,12.75
10,25,1979,,13.05,,16.4,,11.95,,18.3,,12.5
10,26,1979,,14.45,,18.35,,8.6,,19.45,,12.5
10,27,1979,,11.15,,16.95,,8.3,,18.6,,11.4
10,28,1979,,8.9,,17.25,,7.8,,18.35,,9.75
10,29,1979,,8.35,,20,,5,,18.35,,8.35
10,30,1979,,9.15,,16.35,,4.15,,17.5,,9.45
10,31,1979,,7.8,,15.85,,4.15,,16.4,,9.2
11,1,1979,,4.7,,16.4,,4.15,,17.5,,6.65
11,2,1979,,10,,17.5,,6.65,,20,,10.85
11,3,1979,,11.65,,15,,7.5,,16.95,,11.35
11,4,1979,,10,,16.4,,6.95,,17.75,,10.55
11,5,1979,,11.4,,16.4,,9.45,,17.2,,11.65
